178,1240,680
178,1241,484
179,588,382
179,2,2
179,3,3
179,4,4
179,1242,550
179,606,681
179,1243,682
179,1244,175
179,1245,582
179,1246,683
179,1247,344
179,1248,684
179,1249,59
177,588,382
177,2,2
177,3,3
177,4,4
177,1250,685
177,1251,686
177,1252,576
177,1253,604
177,1254,166
177,1255,687
177,1256,322
181,588,382
181,2,2
181,3,3
181,4,4
181,231,185
181,1257,582
181,1258,249
181,1259,385
181,1260,61
181,1261,511
181,1262,688
181,1263,577
181,1264,68
181,639,689
181,1265,690
181,1266,691
181,283,443
181,635,90
181,1267,692
181,1268,539
181,1269,499
181,1270,121
181,1271,375
181,1272,693
181,1273,347
181,1274,513
181,1275,73
181,1028,694
181,451,695
181,1276,696
181,1277,697
181,1278,462
180,588,382
180,2,2
180,3,3
180,4,4
180,1279,698
180,1280,699
180,1281,700
180,1282,480
180,1283,218
180,1284,640
180,1285,92
180,1286,582
182,588,382
182,2,2
182,3,3
182,4,4
182,1287,687
182,1288,468
182,1289,62
182,1290,701
182,1291,579
182,1292,702
182,1293,619
182,1294,539
182,1295,624
182,31,591
183,588,382
183,2,2
183,3,3
183,4,4
183,1296,636
183,1297,703
183,1298,594
183,1299,425
183,1300,241
183,1301,344
183,480,166
184,588,382
184,2,2
184,3,3
184,4,4
184,1302,404
184,1303,704
184,1304,705
184,1305,336
184,1306,241
184,1307,706
184,1308,149
184,1309,686
184,1310,707
184,1311,708
184,610,709
184,1312,710
185,588,382
185,2,2
185,3,3
185,4,4
185,1313,685
185,1314,578
185,79,163
185,480,166
185,539,711
185,1315,633
185,1316,642
185,1317,712
185,665,33
187,588,382
187,2,2
187,3,3
187,4,4
187,13,713
187,1318,714
187,1319,68
187,777,619
187,480,166
187,1320,125
187,1321,715
187,1322,716
187,1323,717
187,1324,718
187,1325,719
187,1326,720
187,346,673
186,588,382
186,2,2
186,3,3
186,4,4
186,169,22
186,1327,721
186,480,166
186,539,194
186,1175,90
186,31,722
186,1328,723
186,1329,724
186,1330,530
186,835,642
186,1331,725
186,1332,726
186,1333,727
186,1334,392
186,1335,728
186,1336,355
186,1337,729
186,1338,714
186,37,718
188,588,382
188,2,2
188,3,3
188,4,4
188,13,713
188,73,90
188,480,166
188,1339,39
188,1340,730
188,1341,731
188,1342,110
188,1316,164
188,1343,344
188,1344,732
188,1345,733
188,47,9
188,1346,642
188,132,537
188,1347,734
189,588,382
189,2,2
189,3,3
189,4,4
189,1348,735
189,593,619
189,1349,736
189,1324,719
189,1350,737
189,1351,738
189,480,166
189,1352,62
189,1353,728
189,1354,739
189,1355,740
189,1356,732
189,1357,425
189,1358,731
192,588,382
192,2,2
192,3,3
192,4,4
192,480,166
192,1359,686
192,1360,597
192,1361,741
192,1362,742
192,1363,149
192,1364,649
192,1365,743
192,1366,368
192,1367,744
192,1028,370
192,1368,545
191,588,382
191,2,2
191,3,3
191,4,4
191,1369,121
191,1370,699
191,1371,492
191,1068,68
191,1372,745
191,1373,746
191,1374,747
191,1375,748
191,1376,749
191,1377,322
191,480,166
191,539,194
190,588,750
190,2,2
190,3,3
190,4,4
190,13,713
190,73,90
190,480,166
190,1378,41
190,1379,107
190,609,480
190,1380,751
190,1381,752
190,1382,753
190,1383,732
190,1384,152
190,1385,344
190,857,164
190,1386,239
193,588,750
193,2,2
193,3,3
193,4,4
193,13,713
193,73,90
193,480,166
193,581,282
193,702,358
193,1387,754
193,1388,584
193,1389,755
193,1311,756
193,1390,37
193,719,194
193,1341,731
194,588,750
194,2,2
194,3,3
194,4,4
194,1391,404
194,609,396
194,1392,85
194,1393,114
194,1394,125
194,491,126
194,594,209
194,58,21
194,1395,149
194,31,757
194,1396,729
195,588,750
195,2,2
195,3,3
195,4,4
195,13,713
195,73,90
195,1397,619
195,1398,758
195,653,361
195,1399,729
195,667,107
195,1400,253
196,588,750
196,2,2
196,3,3
196,4,4
196,1401,261
196,609,185
196,1291,759
196,1402,578
196,1403,158
196,1404,62
196,1405,425
197,588,750
197,2,2
197,3,3
197,4,4
197,1406,581
197,1407,760
197,1408,122
197,1409,761
197,1410,751
197,1411,726
197,1412,762
197,1413,368
197,1414,132
197,1415,763
198,588,750
198,2,2
198,3,3
198,4,4
198,480,166
198,1416,30
198,1417,764
198,1000,765
198,58,495
198,1418,766
198,1419,39
198,1420,767
198,1421,768
198,848,769
198,1422,770
198,1423,642
198,194,732
198,37,771
198,380,772
199,588,750
199,2,2
199,3,3
199,4,4
199,13,13
199,480,166
199,1424,530
199,1425,59
199,1426,92
199,1427,773
199,1428,774
199,1429,230
199,224,775
199,1222,776
199,1430,392
199,1431,777
199,1432,149
199,1433,778
200,588,750
200,2,2
200,3,3
200,4,4
200,13,13
200,1434,779
200,1435,780
200,1436,642
200,1437,260
200,31,368
200,533,781
200,534,782
201,588,750
201,2,2
201,3,3
201,4,4
201,205,93
201,1438,85
201,1041,575
201,1439,783
201,1440,59
201,1441,295
201,1442,784
201,710,649
201,1443,785
203,588,750
203,2,2
203,3,3
203,4,4
203,1444,539
203,1445,786
203,1446,739
203,1447,787
203,1448,776
203,1449,746
203,1450,230
203,278,788
203,1451,537
203,1452,496
203,1453,508
203,971,789
203,1454,790
203,835,791
203,58,792
204,588,750
204,2,2
204,3,3
204,4,4
204,1455,571
204,1456,302
204,1457,793
204,1458,794
204,1459,795
204,480,166
204,1460,796
204,49,700
204,1461,797
204,1462,798
204,1463,149
204,1464,634
204,1465,799
204,1466,590
204,798,649
