ITL1927-AP,Ausflug in den hohen Norden
ITL1851-B,Aus Gittas Tagebuch: Der Duft des Goldes
FJM91207,Feurige Hexensprüche
ITL1927-DP,Das Wunderpferd
ITL1937-C,Das Spukschloss im Nebel
ITL1883-AP,Abenteuer im Comicland
ITL1934-DP,Graf Frost und das Zepter der Zeit
D91124,Ehrlich juckt am längsten
D92001,Der Held der Pharaonen
ITL1939-CP,Gefangen im Großstadtdschungel
ITL1938-AP,Der Retter von Auralon
D92003,Ein kostbarer Duft
ITL1940-BP,Der Intelligenztransfer
ITL1942-DP,Eine tödliche Falle
ITL1934-C,Kalendereskapaden
ITL1933-AP,Der Liebe zarte Bande
ITL1931-C,Der Eiscreme-Laser
ITL1931-A,Die Perle der Südsee
ITL1946-AP,Trisaltuol treibt´s allzu toll
ITL1945-AP,Abenteuer in Absurdistan
ITL1948-CP,In voller Fahrt
ITL1944-CP,Der Plan der Silizimianer
B850128,Ein schlagender Beweis
ITL1966-AP,Prallball im Weltall
ITL1967-AP,Der mächtige Maschinenmann
ITL1963-C,Ein Maler-Schicksal
ITL1892-C,Aus Daisys Tagebuch: Froschkönig wider Willen
ITL1951-B,"So nicht, Kater Karlo!"
D92370,Geheimagent 006 1/2
ITL1956-A,Phantomias auf Abwegen?
ITL1955-AP,Die städtischen Bühnen Entenhausen präsentieren: Arm und reich
ITL1959-D,"Die ""Milch der Wüste"""
ITL1959-AP,Kosmische Zeitsprünge
ITL1955-D,Die Straße der Gewürze
ITL1956-B,Im Reich der Erfindungen
ITL1962-AP,Der Wüstenwurm
ITL1963-A,Der Quell der Schönheit
ITL1960-AP,Die Farbe des Goldes
ITL1946-BP,Der Aeroscooter
S86187,Ein kleiner Umweg...
D91226,Der Ring der Güte
ITL1968-A,Das Elixier der ewigen Jugend
D91213,Der doppelte Rockstar
ITL1930-A,Die Leiden des jungen Ganthers
ITL1943-B,Seltsame Nachbarn
ITL1964-A,Wohltäter wider Willen
ITL1962-C,Der unerklärliche Monetensegen
D90271,Der schwarze Diamant
ITL1972-AP,Der Gedächtnislöscher
ITL1952-A,Der Wildbach-Marathon
ITL1970-EP,Der schwarze Kristall
ITL1958-DP,Einmal Australien und zurück
D93135,Alter schützt vor Torheit nicht
ITL1919-C,Der Mann hinter den Ducks
ITL1977-AP,Die Last des Geldes
ITL1970-A,Albträume aus der Traumfabrik
ITL1972-C,Das Gold der Sterne
ITL1954-A,Der vertrackte Frack
ITL1976-D,Phantomias stinkt´s gewaltig
ITL1979-AP,Der grüne Daumen
D91265,Der Mann mit den vielen Gesichtern
ITL1974-AP,Drachengold
ITL1967-D,Ein nächtliches Drama
ITL1979-C,Ein intergalaktischer Zwischenfall
ITL1983-B,Das grüne Gewissen
ITL1973-AP,Das Geheimnis der steinernen Krone
ITL1972-D,Invasion aus Hexenhausen
ITL1957-D,Ein denkwürdiges Rennen
ITL1982-AP,Abenteuer in Pyramontanien
ITL1981-AP,Das Geheimnis des Damespiels
ITL1981-B,Es geschah in einer Nacht
D92176,Der falsche Prinz
ITL1985-A,Ein Sponsor für Phantomias
ITL1983-AP,Die feuerspeiende Prinzessin
ITL1989-AP,Die Himmelspillen
ITL1963-DP,Der Planet der Diebe
ITL1977-CP,Donald... und die Räuber
ITL1972-B,Eine treue Seele
D93252,Das Hexenlicht
ITL1987-DP,Kometenstreit im All
ITL1996-B,Der Kampf um den Schreibkrampf
D93616,Zwischenfall in Venedig
ITL1828-B,Krise im Kristallbergtal
ITL1990-A,Alpträume ohne Ende
D93368,Ein wahrer Held
ITL1996-A+ITL1999-A,Es war einmal in Amerika - Teil 1: Der Schatz der Pilgerväter
ITL1999-D,Ein kugelrunder Wächter
D92217,Übelriechende Geschäfte
ITL1978-D,Das Hyperauto
D93364,Der große Preis
ITL1993-AP,Der Ritter ohne Furcht und Adel
ITL1967-E,Eine Bootsfahrt mit Hindernissen
ITL2003-1,Der Palast des Dagomesch
ITL1997-B,Die Pleite mit der Beute
ITL2007-1,Die Anti-Stress-Kur
ITL2008-1,Ein pfiffiger Plan
ITL2009-2,Goldene Albträume
ITL1998-D,Die Rose aus dem All
D92567,Fantastische Zinsen gehn in die Binsen
D92000,Die Wollhorn-Diebe
ITL2010-1,Die Adelsprüfung
ITL2006-4,Der Traum der Alchimisten
ITL1984-C,Eine grandiose Idee
ITL2005-4,Die Suche nach der Urtasse
ITL2009-4,Das Super-Spray
ITL2015-1,Es war einmal in Amerika - Teil 2: Im Indianerland
ITL1993-E,Der Turmbau zu Babelhausen
ITL1958-A,Einsteins Geheimnis
ITL1995-C,Gefaxt und reingelegt
ITL2016-3,Gefahr auf Bohrinsel 2
ITL2013-5,Schlechter Rat kann teuer sein!
ITL1999-E,Der Prügelknabe
D93423,Ein Fall für Micky: Der Vampir von Daunenfels
ITL2016-1,Die schlechteste Mannschaft der Welt
ITL1949-AP,Die Erzählungen des Edgar Allan Maus: Das zerstreute Gespenst
ITL2018-5,Ein ausgedehnter Einkaufsbummel
D92228,Die Irrfahrten des Dodysseus
ITL2027-1,Die Wächter der Zeit
D91256,Die Saftwürstchen-Bande
ITL2020-1P,Zorro in Los Enteles
D91393,Die Krone von Tiefkühlistan
ITL2004-1,Roboduck gegen Klevercop
ITL2012-1,Der gewaltige Zing Zong
D91228,Die verschwundene Partitur
ITL2018-1,"Es ist wichtig, ernst zu sein"
ITL1990-D,Das ferngesteuerte Gewissen
D93161,Süße Träume
ITL2025-1,Es war einmal in Amerika - Teil 3: Ein Interview mit George Washington
ISPM163-1,Der güldene Stern
ITL2035-4,Der Glücksstern
ITL1969-B,Der nachtaktive Onkel
ITL2023-4,Kampf um den Smaragd-Eisberg
ITL2005-2,Der Ruf der Trommel
D90176,"Donaldoff, Kurier des Zaren"
Originaltitel:DonaldDuckTheCrankyGiant,Die Stampftanz-Insel
ITL2037-1,Der seltsame Fall des Micky Jekyll und des Mister Mike
ITL2003-4,Wo ist Onkel Dagobert?
D92391,Ein Schlitzohr unter Galgenvögeln
ITL2036-2,"Zu spät, Daniel, zu spät!"
ITL2036-3,Der Matschige Pfeil
ITL2041-1,Die verlorene Welt
ITL2030-1,Die städtischen Bühnen Entenhausen präsentieren: Scapins Streiche
ITL1988-B,Voll erwischt - und doch daneben
ITL2040-3,Ein Blick in die Zukunft
ITL2043-1,Der Allmachts-Stein
D90168,Der Dieb von Bagdad
ITL1961-EP,Das Monster der Südsee
ITL2048-2,Die Schnäppchen-Maschine
ITL2048-1,Die verschwundene Bibliothek
ITL2046-1,Donleon der Schreckliche
D92268,Abenteuer in Momba-Pomba
ITL2011-2,Die Goldgräber-Agave
ITL2035-1,Das Gauner-Doppel aus dem All
ITL2051-4,Onkel Dagoberts fast wahre Geschichten: Die dreihöckrige Karawane
D93118,Der Schatz der Inselgötter
ITL1991-D,Angriff aus der Urzeit
ITL2032-1,Der doppelte Dagobert
ITL2056-1,Ein Gauner auf Verbrecherjagd
ITL2053-4,Hexenmacht und Knacker-Power
D92215,Der Zwillings-Schnabel
ITL2053-1,Modische Kometenschweife
ITL2028-1,Das verlorene Gedächtnis
ITL2014-1,Das verhexte Pokal-Finale
ITL2058-1,Die Formel des Reichtums - Teil 1
D92263,Die Piratenkönigin
ITL2038-1,Ein eigenartiger Planet
D92232,Gefährliche Pflänzchen
ITL2054-1,Der Trick mit dem Jungbrunnen
ITL2055-1,Es war einmal in Amerika - Teil 4: Der vorletzte Mohikaner
D91235,Ein geborener Spieler
ITL2061-1,Die Erzählungen des Edgar Allan Maus: Der Goldkäfer
D92185,Ein rabiater Wecker
ITL2033-1,Die Glückstaler-Allergie
D92400,Strömendes Gold
ITL2059-1,Es war einmal in Amerika - Teil 5: Die Flussprinzessin
ITL2021-1,Flucht ohne Ausweg
D94137,Irrfahrt durch die Zeit
ITL2065-3,Optimierung um jeden Preis
ITL2052-2,Ein Goldfuchs für alle Fälle
ITL2061-4,Der Zauber-Zylinder
ITL2070-4,Ein waschechter Wikinger
ITL2069-1,Die Jagd nach dem grünen Stern
ITL2071-1,Das Geheimnis des 313
ITL2068-1,Verschollen im Tal der Teddybären
ITL2058-2,Ein erfindungsreicher Heimwerker
D95102,Schiffbrüchig!
D90175,Das Schwert des Maharadschas
ITL2073-1,Das trickreiche zweite Ich
D95017,Der verfluchte Frack
D92497,Krieg der Süßigkeiten
ITL2074-2,Werwolf wider Willen
ITL2072-4,Das Buch der Wünsche
ITL2034-1,Das Ding ohne Sinn
D95166,Der erste Held von Olympia
ITL2072-01,"""Dussel'iger Ferienspaß 1"
ITL2074-5,Das Geheimnis der Trainerbank
ITL2075-02,"""Dussel'iger Ferienspaß 2"
D94021,Ein Fall für Micky: Die Frau in Zartrosa
ITL2075-4,Der Vielfraß aus dem All
D92186,Leckere Würstchen
ITL2081-1P,Die Sage von Hundertturm
D95022,Die Zeitwanne
ITL2076-1,Der Talisman des Elfenkönigs
ITL2086-4,Denken ist Glückssache!
ITL1950-C,Der grosse Santori
ITL2080-1,Magische Zeichen
D93142,Studieren kommt vor Kassieren
ITL2033-2,Chaos im Kosmos
ITL2050-4,Streit um Odysseus
ITL2078-4,Der vieldimensionale Talerdieb
ITL2087-2,Mit allen Wassern gewaschen
ITL2063-4,Hinter den Kulissen
ITL2088-1,Ein Nachwuchsgenie
ITL2073-4,Schwebende Schurken
D95048,Ein Tolpatsch auf Reisen
D95092,Skandal in Rom
ITL2063-1,Eine Katastrophe auf Beinen
ITL2091-2,Wüster Kampf im Wüstensand
ITL2065-1,Das Geheimnis der Spiegelgrotte
ITL2034-5,Aus dem Tagebuch der Mademoiselle D´Uquette: Sehr bewegte Zeiten...
ITL2082-1,Wer zuletzt klaut...
IPM170-1,Die Allerweltstür
ITL2088-3,Das Monster-Schloss
ITL2093-1,Der Geist aus der Kanne
ITL2086-1,Auf den Spuren der Bigfoots
IPM163-3,Der Rathaus-Berater
ITL2094-1,Schlafes Meister
ITL2099-1,Der Gegenstein der Weisen
ITL2084-1,Das Buch des Reichtums
ITL2050-1,Scherben bringen Glück
D95041,Das Phantom aus Raum und Zeit
ITL2068-3,Aus den Tagebüchern von Daisy Holmes... Das rote Zimmer
ITL2078-1,Entenhausener Filmparade: Der Schrecken der Meere
ITL2071-4,Die Schniff-Schnuff-Pflanze
ITL2067-1,Das Gold der Nebulaner
ITL2097-4,Aus der Chronik der Ducks Der ruhmreiche Donaldakis
ITL2097-1,Das Geheimnis der Sachertorte
ITL2094-2,Das Talermeer
D95072,Im Königreich der Elfen
ITL2098-1,Der goldene Preis
D92189,Viel zuviel!
ITL2096-1,Die Kantengut-Pyramide
D92305,Ein unerwartetes Geschenk
ITL2109-2,Der Märchen-Onkel
D96027,Der Schirm für alle Fälle
ITL2105-1,Der Gangsterschatz
D96024,Gartenfreuden
D93559,Dem Feuerteufel auf der Spur
IPM163-5,"Klauak, der Planetenschreck"
ITL2111-1,Ein fahrender Ritter
D95197,Der doppelte Diamantendieb
ITL2102-1,Ein Experte auf der Flucht
ITL2102-5,Der gordische Knochen
ITL2108-1,"Überfall der ""dicken Schatten"""
ITL2111-4,Ein wildes Wochenende
D95073,Rätsel um den Rattenmann
IPK28-1,Phantomias und die Zauberer
ITL2115-1,Der Fluch des Drachen
ITL2110-1,Der unglückliche Hund
ITL2060-2,"Der ""Glückstag"""
D93271,Ein Geistesblitz
D95071,Terror in Entenhausen
ITL2116-4,Das wahre Ich
D95069,Vom Knecht zum Ritter
ITL2119-6,Kampf der Galaxien: Die Invasion der Duplikate
ITL2076-01,"""Dussel""iger Ferienspaß 3"
ITL2122-1,Die Traum-Schublade
ITL2123-2,Zeit ist Geld
ITL2121-1,Eine kleine Entscheidungshilfe
ITL2042-2,Das Endspiel
IPK18-1,Räuber & Gendarm
IPK31-1,Geheimnis in Gefahr!
ITM50-1,Das goldene Kloster
IPM195-2,Die Schreckens-Kur
ITL2128-4,Die falsche Hexe
ITL2075-01,"""Dussel""iger Ferienspass 4"
D95128,Besuch vom Planeten Dingdong
ITL2122-5,Die Jagd auf das Sumpfmonster
ITL1918-C,Realistische Malerei
ITL2129-3,Der Pirat aus dem Buddelschiff
ITL2129-1,Kampf um die Villa Rosa
ITL2128-1,Die unheimliche Insekten-Invasion
ITL2131-1,Der Schulbus-Fahrer
ITL2129-5,Ein Mann sieht rot!
ITL2100-2,Auf die harte Tour
D96026,Ausgetrickst!
ITL2131-4,Das war knapp!
ITL2130-1,Die Wächter aus der Zukunft
D96350,Das schönste Geburtstagsgeschenk
ITL2090-1,Der Trickfilm-Dieb
ITL2136-5,Die simulierte Simulation
ITL2041-2,Der Geist aus der Lampe
IPK33-2,"Phantomias und der ""Visiomat"""
D94098,Die rätselhafte Handtasche
ITL2123-1,Raub nach Noten
ISPM166-1,Im Land der Saurier
ITL2040-1,Der Lachermacher
ITL2030-2,Das Orakel-Debakel
ITL2034-2,Rätsel um Palenque
ITL2020-2,Eine technische Neuerung
ISMG456-A,Krieg der Sternenkönige
D95088,Die Geldfälscher-Bande
IPK30-1,Phantomias enttarnt?
ITL2140-1,Der Zufall und die Reise ins All
ITL2136-3,Ein kleines großes Werk
ITL2067-2,Unvergeßliche Ferien
ITL1971-C,Ein ausgesprochen ruhiger Job
ITL2135-1,Der Held der Erde
ITL2125-3,Hinter Schloss und Riegel
D96277,Sonntags am See
D96069,Die verhexte Hexe
D95161,Die Schätze des Huan Li
ITL2139-1,Die Spuk-Mine
ITL1965-B,Ruf des Dschungels
ITL2149-4,Der Pilz-Experte
ITL2147-1,Kommissar Issels lange Nacht
ITL2147-2,Mutprobe im Hexenschloß
ITL2144-1,"Hilfe, die Touristen kommen!"
ITL2142-1,Wer hat die ganzen Schäfchen?
ITL2124-1,1-0 für Onkel Dagobert
ITL1959-C,Reif für die Insel
ITL2103-1,Entführung in Paris
D96189,Fette Beute
IPM146-2,Der Geniedieb aus dem All
D95210,Die glorreiche Gänse-Garde
D95078,"Achtung, Aufnahme!"
ITL2144-3,In einer anderen Welt...
ITL2146-5,Die perfekte E.V.A.
IPK31-3,Die Phantomias-Stiftung
ITL2127-4,Weltraummission Koala
ITL2150-4,Donleon im Orient
ITL2154-3,Wettlauf der Erben
ITL2154-4,Das Tal des eisigen Schweigens
ITL2152-4,Wahn oder Wirklichkeit?
ITL2155-4,Auf der Suche nach neuen Welten
D96188,Das Schiff der Dämonen
ITL2117-4,Liebe auf den ersten Blick
D96117,Alle Macht den Blumen
D95056,Der Eskimo-Schatz
ITL2161-4,Die Spezialistin
ITL2156-3,"""Celsius 154"""
ITL2159-1,Die Sensationsreporter
D95208,Heisse Tage in Afrika
D96278,Der Schatz der Geisterberge
ITL2157-1,Die Galoschen des Lanzelot
ITL2151-4,Ein echter Sündenbock
ITL2148-1,Der Zeitwirrwarr
IPK30-2,Rettung wider Willen
ITL2159-4,Eine Hexe in der Krise
D96173,Der Regenmacher
ITL2163-5,Der unheimliche Geheimagent
ITL2126-3,"""DUSSEL-TV International"""
ITL2163-4,Das Feilschersyndrom
ITL2151-1,Andrang aus dem All
ITL2166-1,Schläge und Fehlschläge
D96267,Abenteuer in Russland
IPK40-1,Falsches Spiel mit Phantomias
ITL2171-1,Der Quell der Weisheit
IPM201-2,Der rückwirkende Glücksbringer
D96357,Wie umgedreht!
ITL2167-2,Eine überraschende Wendung
ITL2152-1,Die ausbruchsichere Einbruchsicherung
ITL2171-3,Abenteuer in Hopplacabana
D95167,Die goldene Schere von Olympia
D97465,Donaldo der Ballzauberer
IPK41-1,Angriff der Androiden
ITL2167-1,Der grosse Knall
ITL2168-1,Ein unerbittlicher Bodyguard
ITL2013-6,Das Oberhaupt der Familie
ITL2124-8,Das Monster vom Parksee
ITL2123-4,Kleine Geschäfte mit großer Wirkung
D96131,Der Elfenstein
D96336,Gefangen im Fürchteforst
ITL2177-1,Es war einmal in Amerika - Teil 8: Goldfieber
IPK44-1,Manege frei für Phantomias!
ITL2143-1,"Mode, Macht und Mannequins"
ITL2173-5,Der Schatz von Ululoa
D97041,Im Lande der Vandalen
D96312,Der verrückte Professor
ITL2146-1,Das Ungeheuer von Mausburg
ITL2160-1,Ein eher stressiger Urlaub
ITL2166-3,Wie man Millionen macht
IPK45-3,Phantomias gegen Wackermann
ITL2113-3,So fern - und doch so nah!
ITL2172-1,Nicht mit rechten Dingen
D97104,Die Reise ins Ich
D97011,Glück und Glas...
D96169,Allein gegen alle!
ITL2186-1,Ein hartes Spiel
IPK42-3,Duett oder Duell?
ITL2184-1,Das Märchenmonster
ITL2187-1,Ferien auf dem Mond
ITL2183-01,Einfach schauderhaft!
D96004,Die verschwundene Erbin
ITL2079-1,Der Pechsträhnen-Planet
ITL2200-01,Knallhart
ITL2145-2,Superstar wider Willen
ITL2084-4,Der Schatz der Zyklopen
D97214,Schatzsuche im Eis
ITL2176-1,"Der ""Alptraum-Ferien-Klub"""
D97109,Der verwunschene Palast
IPK42-1,Ein Held mit Herz
IPM209-1,Ein verhängnisvoller Nieser
ITL2191-4,Allein gegen Entenhausen
ITL2140-4,Die 10.000 Taler-Wette
D97604,"Happy Birthday, Micky!"
IPM207-1,Der Herrscher-Stein
ITL2190-2,Geborene Darsteller
IPK43-1,Blitze aus heiterem Himmel
ITL2185-3,Fröhliche Wasserspiele
ITL2189-1,Der unglaubliche Wladimir
IPM204-1,Geschäfte auf dem Mond
D96370,Das magische Amulett
ITL2187-01,Fast wie im Zoo
D95114,Das große Wagenrennen
ITL2195-1,Es war einmal in Amerika - Teil 9: Das eiserne Pferd
ITL2160-4,Ist da wer?
IPM208-1,Ein schwieriger Kunde
ITL2192-1,Der Babur von Jaipur
D97042,Das goldene Pflaster
D96359,Der Lebenskünstler
ISPM177-1,Geschäfte in Transsylvanien
IPM191-1,Der unsägliche Gernot Griesel
D97108,Schrumpfstädte
IPK40-3,Bombensichere Alibis
D95093,Ein eisiger Fund
D97466,Donald in Aktion
ITL2210-5,Ein begnadeter Stellvertreter
ITL2209-1,Effektvolle Spezialeffekte
D97372,Das Monster im Moor
ITL2206-1,Das sagenhafte Soufflé Sergei
ITL2208-3,Fauler Zauber
ITL2208-6,Die Schätze des Dorgan de Duck
D95070,Der Zauberer von DOS
D97306,Die Vulkaninsel
IPM172-2,Die Steueroase
ITL2190-4,Die Patentlösung
D97333,Ein unerwarteter Fan
ITL2204-1,Tollkühne Männer im Schnee
ITL2193-1,Invasion der Killerküken
D96439,"Achtung, Angler-Latein!"
IPM161-5,Feinde fürs Leben
D97163,Der Zauberer von Hokapoka
ITL2203-1,Der Schneekuchen
ITL2172-3,Ein gefährliches Hobby
D94164,Abenteuer im Cyberspace
ITL2196-5,Ein schüchternes Paar
ISPM172-3,Der verschwundene Schatzsucher
D97215,Die Rache des Zauberers
D97149,Der Waldgeist
IPM206-1,Voll geplättet!
D97509,Der Wunschbrunnen
ITL2182-1,Ein feuriger Werbegag
ITL2219-5,Der sprechende Degen
ITL2078-2,Das Geld liegt auf der Straße...
D96127,Über den Dächern von London
D96257,Die große Flut
ITL2203-2,Ohne Licht geht es nicht
ITL2220-2,Die tubetanische Tuba
D96252,Der schüchterne Windmacher
ITL2216-4,Wilde Räuber aus dem Weltall
IPK43-3,Ein dynamischer Gegner
D96358,Der verschwundene Shogun
D96437,Der doppelte Stefan Stenzel
ITL2224-1,Der Planet der Propheten
ITL2221-1,Operation Spukschloss
D97394,Heisse Nächte im Bounty-Klub
ITL2146-4,Mission Mikromaxi
ITL2220-5,Ein begnadeter Architekt
ITL2228-1,Heitere Spielchen mit süssen Tierchen...
D97598,Der Alptraum-Abwasch
D98363,Wünsche werden wahr
IPM207-2,Ein schwerer Fall von Randalitis
ITL2225-2,Tauronten und Schimpansuten
ITL2226-5,Knall auf Fall ins All
ITL2228-2,Hexenzauber und Piraten
ITL2167-4,Dem Nachwuchs eine Chance
ITL2231-2,Zug durch die Zeiten
D97556,Ein nervenstarker Samariter
D97337,Dämonische Doppelgänger
IPM194-2,Fortschritt durch Faulheit
IPM209-2,Der Märchenmischer
D97371,Im Sog der Quoten
ITL2190-3,Angewandte Wunderlichkeit
IPM196-2,Der Sport-Sprudel-Star
ITL2197-2,Der Amethyst von Baptist
D97525,Kreiiisch!
D97429,Die Sandhexe
ITL2084-2,Eine irrwitzige Irrfahrt
ITL2223-3,Schöne Ferien!
ITL2227-5,Auf der falschen Seite
ITL2225-5,Der wild gewordene Steinbeisser
ITL2214-5,Verhext und reingelegt!
ITL2227-2,Visionen und Kosmospiraten
D96361,Allein unter Gangstern
IPK44-2,Ein Fest für Phantomias
D97428,Die geheime Bruderschaft
D97573,Die Invasion der Schildkrötenmenschen
D97302,Das aufmüpfige Wunderkind
ITL2224-3,Schicksalsflug Nummer 17
IPK31-2,Phantomias in der Klemme
ITL2239-1,Rückkehr nach Auralon
D97460,Rennfahrer wider Willen
ITL2237-1,Des Widerspenstigen Zähmung
ITL2157-5,Auf falscher Fährte
D98147,Von allen gejagt!
ITL2237-2,Der Stein des Wissens
ITL2231-6,Subtrayas List
D97557,Gefangen auf Bertelus 646
D98279,Ferien am Südpol
ITL2244-5,Gnadenloser Goldpoker
ITL2242-5,Kur in den Wolken
D98210,Es darf nur einen geben!
ITL2134-5,Der Uhr auf der Spur
ITL2238-2,Die UFO-Burg
D96190,Das Schlafen der Lämmer
D98442,Der Millennium-Muffel
ITL2247-2,Morus der Magier
ITL2219-3,Ein rasender Raumheld
ITL2243-1,Im Strudel der Zeit
ITL2229-1,"Der ""geliehene"" Bestseller"
ITL2077-2,Der S.P.I.O.N.
ITL2234-5,Ein denkwürdiges Rennen
ITL2101-4,Unter schwerem Verdacht
ITL2188-2,Zauberlehrling Pimpf
ITL2139-2,Der helle Wahn mit Fräulein Eisenzahn
ITL2247-5,Die gelbe Insel
D97216,Tumult in Texas
D98473,Das neue Jahrtausend
ITL2252-6,Doktor Murkses dunkler Plan
ITL2207-4,Glück oder Liebe
ITL2250-1,Die Mauser-Chroniken: Der Flug des Feuerfalken
ITL2240-1,Griff nach den Sternen
ITL1957-E,Das Haus der vier Schwestern
ITL2102-2,Auf Besenjagd im Fürchteforst
IPM203-1,Der geheimnisvolle Golo Ganter
ITL2250-5,Magister Soltan Satanas
ITL2255-6,Juxfiguren-Jagd
ITL2249-5,Garstige Gäste
ITL2254-2,Der Natur auf der Spur...
D98046,Die Steuerprüfung
D96241,Unruhige Zeiten
ITL2256-6,Die Lichtdiebe von Kristalon
ITL2215-2,Der falsche Zauber
ITL2214-1,Sandsturm über Entenhausen
ITL2232-1,Die Fliegenden Ober
ITL2258-6,Mit Musik geht alles besser...
D97626,Ein genialer Versager
D97303,Auf Gangsterjagd in Wasserburg
ITL2257-2,Varns Rache
ITL2178-1,Wieder vermasselt!
ITL2237-4,Der Weise aus dem wandelnden Wald
IPM163-4,Zum Wohle der Wale
ITL2226-3,Unterwegs... Das Stadtfräulein
ITL2015-4,Phantomias auf Freiersfüssen? Ein Eifersuchtsdrama
D96346,Der niesende Geldsack
D96003,Abenteuer auf Hawaii
ITL2260-1,Der Schatz der Sierra Leone
ITL2211-3,Ein aufreizender Zeitgenosse
ITL2259-1,Angriff der Vulkanier
ITL2271-5,Kampf den Masken
ITL2268-1,Das Prisma der Probleme
D97336,Donald Donnerson auf großer Fahrt
D98168,Besuch von Rab-ia´t
ITL2269-6,Die Wunderblume
ITL2271-4,Ruhm aus dem Rechner
D98145,Ein Greenhorn im Wilden Westen
ITL2022-2,Doch noch Glück gehabt!
ITL2165-1,Ein hübscher Traum...
ITL2008-3,Einer ist immer der Dumme
D96221,Der glücklose Gaukler
D97079,Was wäre wenn...
ITL2262-5,Kleine Sensationen
ITL2270-2,Gold gegen Eisen?
ITL2263-1,Der Geist mit dem glühenden Atem
ITL2032-3,Bin ich ein Versager?
ITL2192-2,Ein Geschenk für drei
ITL2266-2,Das verschwundene Helferlein
D98146,Silver Dons Rückkehr
D99227,Im Fußballfieber
ITL2272-5,Hexerei am Zauberberg
IPM208-2,Um keinen Preis
ITL2265-6,Eine schwurbelige Geschichte
ITL2273-2,Ein heilsamer Schock
ITL2277-02,Die Erfrischung
ITL2273-6,Ein Fall mit Tiefgang
ITL2280-2,Der schrille Schrei der Sparsamkeit
D97063,Die vergessene Stadt Schuhping
D95200,Das Nest im Weltraum
ITL2275-2,Zank mit Zanker
D95068,Abenteuer in Schottland
ITL2268-6,Aus dem Leben eines Stars
ITL2063-3,Wohl dem der dran glaubt...
D96005,Das Auge des Ra
ITL2277-1,Der Tempel der Elemente
D97572,Das Amulett der Elfen
ITL2108-4,Das Scherbengericht
ITL2233-4,Wunder der Natur
D98291,Geheimsache Shuttle Omega
ITL2000-D,Ein heilloses Durcheinander
ITL2075-1,Ein tolles Hobby
D97629,Der Retter aus der Zukunft
D99161,Dabeisein ist alles!
ITL2281-1,Der Goldene Nil
D98171,Hypnotische Kleckse
ITL2086-3,Der Glückshut
ITL2204-3,Freundschaft online
ITL2234-2,Der Menschenkenner
D95164,Ein echter Schwarzerpel
D98002,Der Schatz der Armada
ITL2102-4,Frage ohne Antwort
D98133,Einfach zu viel für Kater Karlo
ITL2284-2,Das Chronophon
ITL1876-C,Überaus werbewirksam...
D98139,Herr oder Hund
D93408,Sauber gemacht
D97178,Eine lästige Allergie
ITL2285-5,Kein Glück mit dem Pech!
ITL2299-2,Ein großer Wurf?
D98425,Herr der Wünsche
D92190,Der Windbeutel
ITL2282-2,Der fliegende Brontosaurus
ITL2294-7,Nagender Zweifel...
ITL2218-2,Griff nach den Sternen
ITL2211-4,Gut geschlafen?
D97603,Der jähzornige Jongleur
D96258,Der Herr des Dschungels
ITL2303-1,Alles schon mal da gewesen
ITL2297-3,Spaß muss sein!
D99032,Das Rätsel der verschwundenen Socken
ITL2304-1,Geniale Ideen...
ITL2198-2,Der verhinderte Urzeitforscher
ITL2221-4,Leider verrechnet
ITL2189-5,313 zu verkaufen!
D96299,Ein rauchiges Abenteuer
D99248,Gefangen in Darkmoor
ITL2169-2,Opa auf Abwegen
ITL2305-2,Kampf um Karten
D98462,Das Labor der Affen
ITL2311-4,Schulden und Schliche
D97145,"Männer, Machos und Motoren"
D97243,Der Zauberstab aus Mer-Al-Sbluf
ITL2177-3,Rockstar für einen Tag
D96392,Urlaub mit Umwegen
D97131,Am Anfang war das Eis
ITL2274-2,Der Sound der Zukunft
ITL2295-1,Aliens - Sie sind da!
ITL2079-2,Finanzielle Schocktherapie
D99095,Piraten im Weltraum
Originaltitel:100JahreWaltDisney,100 Jahre Walt Disney
ITL2306-2,Der Trick mit dem Tölpltäuscher
ITL2217-5,Die Traumhochzeit
D99011,Ein Fall für ... Rabiator!
D96184,Die geheimnisvolle Maske
ITL2307-2,"Einspruch, Euer Ehren"
D92179,Geschäftstipp
ITL2239-3,Bürsten für Todatortilla
D98387,Das Erbe der Dragoofs
ITL2316-6,Was für ein Elefant?
ITL2323-4,Im Sicherheitsdruck
D97627,Ab in den Süden!
ITL2318-5,Das Allerweltsamulett
Originaltitel:100JahreCarlBarks-DerWegnachEntenhausen,100 Jahre Carl Barks - Der Weg nach Entenhausen
D96112,Das Tal der Yetis
ITL2314-2,"April, April"
ITL2235-5,Der erfundene Erfinder
D99012,"Hilfe, ein Monster!"
ITL2266-5,Picknick wider Willen
D92245,Etwas seifig...
ITL2314-5,Die Schlacht des Schläfers
ITL2051-1,Erzieherische Eingriffe
D99082,Ein verrücktes Pferderennen
Originaltitel:100JahreCarlBarks-DasbekanntesteGebäudeEntenhausens,100 Jahre Carl Barks - Das bekannteste Gebäude Entenhausens
D97555,Eine seltene Gabe
ITL2328-2,Angriff der Drokonier
ITL2329-3,Ein absolutes Ass
ITL2258-2,Pizza Pomposa
D98200,Mysteriöser Maskenball
ITL2310-4,Es grünt so grün...
ITL2322-1,Die Suche nach dem Superkraut
ITL2332-1,Kampf der Giganten
